MaritalStatus,MaritalStatusLabel,ApplicationMode,ApplicationModeLabel,ApplicatioOrder,Course,CourseLabel,DaytimeEveningAttendance,AttendanceTiming,PreviousQualification,Nationality,NationalityLabel,MotherQualification,MotherQualLabel,FatherQualification,FatherQualLabel,MotherOccupation,MotherOccLabel,FatherOccupation,FatherOccLabel,Displaced,EducationalSpecialNeeds,SpecialNeedsLabel,Debtor,DebtorLabel,TuitionFeesUpToDate,Gender,GenderLabel,ScholarshipHolder,ScholarshipHolderLabel,AgeAtEnrollment,AgeBand,International,CurricularUnits1stSem_credited,CurricularUnits1stSem_enrolled,CurricularUnits1stSem_evaluations,CurricularUnits1stSe_approved,CurricularUnits1stSem_grade,CurricularUnits1stSem_withoutevaluations,CurricularUnits2ndtSem_credited,CurricularUnits2ndtSem_enrolled,CurricularUnits2ndtSem_evaluations,CurricularUnits2ndtSem_approved,CurricularUnits2ndtSem_grade,CurricularUnits2ndtSem_withoutevaluations,TotalGrades,TotalUnitsApproved,AverageGrade1stAnd2ndSem,GradeBand,TotalCreditsEarned,TotalUnitsEnrolled,TotalUnitsApproved2,PassRates,UnemploymentRate,InflationRate,GDP,RiskLevel,Target,is_Dropout
1,Single,8,Quota,1,15,Psychology,1,Daytime,1,1,India,1,No Schooling,28,Bachelor of Science,12,Technician,9,Accountant,1,0,No,0,No,0,1,Male,0,No,21,20-25,0,0,6,10,2,12,0,0,6,0,0,0,0,12,2,6,5-8.9,0,12,2,0.166666667,10.8,1.4,1.74,Medium Risk,Dropout,1
1,Single,8,Quota,1,9,Mathematics,1,Daytime,1,1,India,13,IT Certification,14,Professional,10,Nurse,8,Lawyer,0,0,No,0,No,1,1,Male,0,No,21,20-25,0,0,5,7,4,10.75,0,0,5,10,2,11,3,21.75,6,10.875,9-12.9,0,10,6,0.6,16.2,0.3,-0.92,Medium Risk,Dropout,1
1,Single,1,Regular,1,9,Mathematics,1,Daytime,1,1,India,1,No Schooling,4,Secondary,10,Nurse,11,Professional,0,0,No,0,No,1,1,Male,0,No,19,<20,0,0,5,8,5,11.6,0,0,5,10,4,13.5,3,25.1,9,12.55,9-12.9,0,10,9,0.9,16.2,0.3,-0.92,Medium Risk,Graduate,0
1,Single,8,Quota,4,9,Mathematics,1,Daytime,1,1,India,13,IT Certification,14,Professional,5,Private Employee,5,Private Employee,1,0,No,0,No,1,1,Male,1,Yes,20,20-25,0,0,5,6,5,11.8,0,0,5,8,4,11.6,0,23.4,9,11.7,9-12.9,0,10,9,0.9,8.9,1.4,3.51,Low Risk,Graduate,0
1,Single,1,Regular,1,4,Civil Engg,1,Daytime,1,1,India,23,Specialized Training,1,No Schooling,10,Nurse,5,Private Employee,0,0,No,0,No,1,1,Male,0,No,18,<20,0,0,6,7,6,16,0,0,6,6,6,15.16666667,0,31.16666667,12,15.58333333,13+,0,12,12,1,12.4,0.5,1.79,Medium Risk,Graduate,0
1,Single,1,Regular,2,15,Psychology,1,Daytime,1,1,India,1,No Schooling,1,No Schooling,5,Private Employee,4,Government Employee,0,0,No,0,No,1,1,Male,1,Yes,18,<20,0,0,6,6,6,12.66666667,0,0,6,6,6,11.5,0,24.16666667,12,12.08333333,9-12.9,0,12,12,1,16.2,0.3,-0.92,Medium Risk,Graduate,0
1,Single,12,Evening Program,1,12,Economics,1,Daytime,1,1,India,1,No Schooling,2,Primary,22,Scientist,21,Administrative Staff,0,0,No,1,Yes,1,1,Male,0,No,30,26-30,0,0,7,12,4,14.4,0,0,7,9,6,13.5,0,27.9,10,13.95,13+,0,14,10,0.714285714,12.4,0.5,1.79,Medium Risk,Enrolled,0
1,Single,12,Evening Program,1,11,Chemistry,1,Daytime,12,1,India,13,IT Certification,14,Professional,4,Government Employee,2,Businessman,0,0,No,1,Yes,0,1,Male,0,No,34,>30,0,0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,<5,0,12,0,0,15.5,2.8,-4.06,Medium Risk,Dropout,1
1,Single,8,Quota,1,14,English,1,Daytime,1,1,India,13,IT Certification,14,Professional,29,Technical Staff,36,Driver,0,0,No,1,Yes,0,1,Male,0,No,21,20-25,0,0,6,11,4,12.25,0,0,6,9,4,13.4,0,25.65,8,12.825,9-12.9,0,12,8,0.666666667,11.1,0.6,2.02,Medium Risk,Enrolled,0
1,Single,15,Reserved Category,1,5,Electrical Engg,1,Daytime,14,1,India,22,Trade,1,No Schooling,10,Nurse,8,Lawyer,0,0,No,0,No,1,1,Male,0,No,20,20-25,0,2,7,9,5,12.6,0,5,9,10,8,12.75,1,25.35,13,12.675,9-12.9,7,16,13,0.8125,16.2,0.3,-0.92,Medium Risk,Dropout,1
1,Single,1,Regular,1,12,Economics,1,Daytime,1,1,India,22,Trade,27,Bachelor of Arts,10,Nurse,10,Technician,0,0,No,0,No,1,1,Male,0,No,18,<20,0,0,8,8,7,13.4,0,0,8,8,7,13.4,0,26.8,14,13.4,13+,0,16,14,0.875,12.7,3.7,-1.7,Medium Risk,Graduate,0
1,Single,1,Regular,1,2,IT,1,Daytime,1,1,India,1,No Schooling,1,No Schooling,5,Private Employee,4,Government Employee,1,0,No,1,Yes,1,1,Male,0,No,21,20-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,16.2,0.3,-0.92,Medium Risk,Dropout,1
2,Married,13,Day Program,1,4,Civil Engg,1,Daytime,1,1,India,3,Middle,1,No Schooling,3,Teacher,3,Teacher,0,0,No,0,No,1,1,Male,0,No,26,26-30,0,0,6,9,1,10,0,0,6,6,0,0,0,10,1,5,5-8.9,0,12,1,0.083333333,12.4,0.5,1.79,Medium Risk,Dropout,1
1,Single,8,Quota,1,7,Chemical Engg,1,Daytime,1,1,India,23,Specialized Training,14,Professional,8,Professional,4,Government Employee,1,0,No,1,Yes,1,1,Male,0,No,20,20-25,0,0,5,5,0,0,0,0,5,5,0,0,5,0,0,0,<5,0,10,0,0,9.4,-0.8,-3.12,High Risk,Dropout,1
1,Single,15,Reserved Category,1,4,Civil Engg,1,Daytime,14,1,India,1,No Schooling,28,Bachelor of Science,2,Worker,10,Technician,0,0,No,0,No,1,1,Male,0,No,25,20-25,0,0,6,16,3,11.25,0,0,6,14,4,11.2,0,22.45,7,11.225,9-12.9,0,12,7,0.583333333,15.5,2.8,-4.06,Medium Risk,Dropout,1
1,Single,8,Quota,1,14,English,1,Daytime,1,1,India,1,No Schooling,1,No Schooling,5,Private Employee,5,Private Employee,0,0,No,0,No,1,1,Male,0,No,19,<20,0,0,5,10,0,0,0,0,5,5,0,0,0,0,0,0,<5,0,10,0,0,7.6,2.6,0.32,Medium Risk,Enrolled,0
1,Single,12,Evening Program,2,9,Mathematics,1,Daytime,1,1,India,13,IT Certification,5,High School,5,Private Employee,2,Businessman,1,0,No,0,No,1,1,Male,0,No,24,20-25,0,0,5,8,3,10.66666667,1,0,5,5,1,14,0,24.66666667,4,12.33333333,9-12.9,0,10,4,0.4,9.4,-0.8,-3.12,High Risk,Dropout,1
1,Single,1,Regular,1,8,BioTech,1,Daytime,1,1,India,3,Middle,3,Middle,3,Teacher,3,Teacher,0,0,No,0,No,1,1,Male,0,No,20,20-25,0,0,5,7,4,11.75,0,0,5,5,5,13.4,0,25.15,9,12.575,9-12.9,0,10,9,0.9,7.6,2.6,0.32,Medium Risk,Graduate,0
1,Single,1,Regular,1,9,Mathematics,1,Daytime,1,1,India,1,No Schooling,3,Middle,10,Nurse,6,Engineer,0,0,No,0,No,1,1,Male,0,No,20,20-25,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,<5,0,10,0,0,12.7,3.7,-1.7,Medium Risk,Dropout,1
1,Single,3,International,3,5,Electrical Engg,1,Daytime,1,1,India,3,Middle,1,No Schooling,10,Nurse,7,Doctor,1,0,No,0,No,1,0,Female,0,No,18,<20,0,0,6,6,6,12.66666667,0,0,6,8,6,14.125,0,26.79166667,12,13.39583333,13+,0,12,12,1,10.8,1.4,1.74,Medium Risk,Graduate,0
4,Widowed,12,Evening Program,1,13,Management,1,Daytime,1,1,India,13,IT Certification,3,Middle,10,Nurse,3,Teacher,0,0,No,0,No,1,0,Female,0,No,25,20-25,0,0,7,14,7,11.95,0,0,8,15,7,12.04285714,0,23.99285714,14,11.99642857,9-12.9,0,15,14,0.933333333,12.7,3.7,-1.7,Medium Risk,Enrolled,0
1,Single,8,Quota,1,11,Chemistry,1,Daytime,1,1,India,23,Specialized Training,27,Bachelor of Arts,10,Nurse,7,Doctor,1,0,No,0,No,1,0,Female,0,No,22,20-25,0,0,6,7,5,14,0,0,6,6,6,15.66666667,0,29.66666667,11,14.83333333,13+,0,12,11,0.916666667,11.1,0.6,2.02,Medium Risk,Graduate,0
1,Single,14,Scholarship,1,3,Mechanical Engg,0,Evening,1,1,India,22,Trade,27,Bachelor of Arts,1,Housewife,7,Doctor,0,0,No,0,No,0,0,Female,0,No,41,>30,0,0,6,6,0,0,6,0,6,12,0,0,0,0,0,0,<5,0,12,0,0,9.4,-0.8,-3.12,High Risk,Dropout,1
1,Single,1,Regular,2,9,Mathematics,1,Daytime,1,1,India,22,Trade,28,Bachelor of Science,8,Professional,10,Technician,0,0,No,1,Yes,1,0,Female,1,Yes,19,<20,0,0,5,11,2,11.5,0,0,5,10,0,0,0,11.5,2,5.75,5-8.9,0,10,2,0.2,12.7,3.7,-1.7,Medium Risk,Dropout,1
1,Single,14,Scholarship,1,8,BioTech,1,Daytime,1,1,India,3,Middle,3,Middle,4,Government Employee,5,Private Employee,1,0,No,0,No,1,0,Female,0,No,21,20-25,0,0,6,10,6,12,0,0,6,12,5,12.8,0,24.8,11,12.4,9-12.9,0,12,11,0.916666667,13.9,-0.3,0.79,Medium Risk,Graduate,0
1,Single,12,Evening Program,1,6,Electronics Engg,1,Daytime,1,1,India,1,No Schooling,1,No Schooling,6,Business,6,Engineer,1,0,No,1,Yes,1,0,Female,0,No,30,26-30,0,0,6,7,6,16.42857143,0,0,6,7,6,16.66666667,0,33.0952381,12,16.54761905,13+,0,12,12,1,13.9,-0.3,0.79,Medium Risk,Dropout,1
1,Single,1,Regular,5,12,Economics,1,Daytime,1,1,India,23,Specialized Training,28,Bachelor of Science,10,Nurse,10,Technician,1,0,No,0,No,1,0,Female,1,Yes,21,20-25,0,0,7,9,5,13.336,0,0,8,9,7,13.20714286,0,26.54314286,12,13.27157143,13+,0,15,12,0.8,11.1,0.6,2.02,Medium Risk,Graduate,0
2,Married,12,Evening Program,2,13,Management,1,Daytime,1,1,India,13,IT Certification,28,Bachelor of Science,10,Nurse,10,Technician,0,0,No,0,No,1,0,Female,1,Yes,26,26-30,0,0,7,7,0,0,0,0,8,8,0,0,6,0,0,0,<5,0,15,0,0,10.8,1.4,1.74,Medium Risk,Enrolled,0
1,Single,6,Lateral Entry,1,14,English,1,Daytime,1,14,Russia,1,No Schooling,1,No Schooling,10,Nurse,5,Private Employee,0,0,No,0,No,1,0,Female,0,No,21,20-25,1,2,7,9,7,14.66666667,0,1,6,8,6,14,0,28.66666667,13,14.33333333,13+,3,13,13,1,11.1,0.6,2.02,Medium Risk,Graduate,0
1,Single,1,Regular,1,12,Economics,1,Daytime,1,1,India,1,No Schooling,1,No Schooling,4,Government Employee,5,Private Employee,1,0,No,0,No,1,0,Female,0,No,18,<20,0,0,8,8,7,14.11571429,0,0,8,8,7,14.11571429,0,28.23142857,14,14.11571429,13+,0,16,14,0.875,10.8,1.4,1.74,Medium Risk,Graduate,0
1,Single,1,Regular,4,6,Electronics Engg,1,Daytime,1,1,India,3,Middle,1,No Schooling,2,Worker,5,Private Employee,1,0,No,0,No,1,0,Female,1,Yes,19,<20,0,0,6,7,6,14.85714286,0,0,6,10,6,13.11111111,0,27.96825397,12,13.98412698,13+,0,12,12,1,12.4,0.5,1.79,Medium Risk,Graduate,0
1,Single,1,Regular,2,6,Electronics Engg,1,Daytime,1,1,India,1,No Schooling,28,Bachelor of Science,10,Nurse,9,Accountant,1,0,No,0,No,1,0,Female,1,Yes,18,<20,0,0,6,7,6,13.83333333,0,0,6,10,6,13.71428571,0,27.54761905,12,13.77380952,13+,0,12,12,1,8.9,1.4,3.51,Low Risk,Graduate,0
1,Single,8,Quota,2,9,Mathematics,1,Daytime,1,1,India,2,Primary,3,Middle,3,Teacher,3,Teacher,1,0,No,0,No,1,0,Female,0,No,19,<20,0,0,5,10,3,11,0,0,5,9,4,11.75,0,22.75,7,11.375,9-12.9,0,10,7,0.7,12.7,3.7,-1.7,Medium Risk,Enrolled,0
1,Single,14,Scholarship,1,6,Electronics Engg,1,Daytime,1,1,India,3,Middle,3,Middle,3,Teacher,6,Engineer,0,0,No,0,No,1,0,Female,0,No,21,20-25,0,0,6,11,4,11.75,0,0,6,12,3,13.66666667,0,25.41666667,7,12.70833333,9-12.9,0,12,7,0.583333333,13.9,-0.3,0.79,Medium Risk,Enrolled,0
1,Single,8,Quota,2,9,Mathematics,1,Daytime,1,1,India,13,IT Certification,1,No Schooling,10,Nurse,4,Government Employee,1,0,No,0,No,1,0,Female,1,Yes,18,<20,0,0,5,15,2,10,0,0,5,14,2,12,0,22,4,11,9-12.9,0,10,4,0.4,13.9,-0.3,0.79,Medium Risk,Dropout,1
1,Single,12,Evening Program,1,12,Economics,1,Daytime,1,1,India,22,Trade,27,Bachelor of Arts,8,Professional,8,Lawyer,1,0,No,0,No,1,0,Female,1,Yes,24,20-25,0,0,8,15,6,12.415,0,0,8,15,6,12.415,0,24.83,12,12.415,9-12.9,0,16,12,0.75,10.8,1.4,1.74,Medium Risk,Graduate,0
1,Single,1,Regular,1,8,BioTech,1,Daytime,1,1,India,4,Secondary,5,High School,3,Teacher,3,Teacher,1,0,No,0,No,1,0,Female,0,No,21,20-25,0,0,5,12,1,11,0,0,5,9,2,10.5,0,21.5,3,10.75,9-12.9,0,10,3,0.3,12.7,3.7,-1.7,Medium Risk,Enrolled,0
1,Single,15,Reserved Category,1,6,Electronics Engg,1,Daytime,14,1,India,13,IT Certification,14,Professional,10,Nurse,10,Technician,1,0,No,0,No,1,0,Female,0,No,23,20-25,0,1,6,14,5,14.42857143,0,1,6,7,6,13.42857143,0,27.85714286,11,13.92857143,13+,2,12,11,0.916666667,16.2,0.3,-0.92,Medium Risk,Graduate,0
1,Single,8,Quota,2,12,Economics,1,Daytime,1,1,India,23,Specialized Training,14,Professional,6,Business,8,Lawyer,1,0,No,0,No,1,0,Female,1,Yes,18,<20,0,0,8,8,7,14.31285714,0,0,8,8,7,14.31285714,0,28.62571429,14,14.31285714,13+,0,16,14,0.875,10.8,1.4,1.74,Medium Risk,Graduate,0
1,Single,12,Evening Program,1,6,Electronics Engg,1,Daytime,1,1,India,4,Secondary,1,No Schooling,3,Teacher,10,Technician,0,0,No,0,No,0,0,Female,0,No,26,26-30,0,0,6,8,6,15.42857143,0,0,6,7,5,14.5,0,29.92857143,11,14.96428571,13+,0,12,11,0.916666667,11.1,0.6,2.02,Medium Risk,Enrolled,0
1,Single,1,Regular,1,8,BioTech,1,Daytime,1,1,India,23,Specialized Training,28,Bachelor of Science,6,Business,9,Accountant,1,0,No,0,No,1,0,Female,0,No,20,20-25,0,0,5,9,4,12,1,0,5,6,5,13.4,0,25.4,9,12.7,9-12.9,0,10,9,0.9,9.4,-0.8,-3.12,High Risk,Graduate,0
1,Single,1,Regular,1,10,Physics,1,Daytime,1,1,India,4,Secondary,1,No Schooling,6,Business,6,Engineer,0,0,No,0,No,1,0,Female,0,No,18,<20,0,0,6,7,6,13.83333333,0,0,6,7,6,13.71428571,0,27.54761905,12,13.77380952,13+,0,12,12,1,11.1,0.6,2.02,Medium Risk,Graduate,0
1,Single,1,Regular,1,10,Physics,1,Daytime,1,1,India,2,Primary,10,PhD,4,Government Employee,11,Professional,1,0,No,0,No,1,0,Female,0,No,20,20-25,0,0,6,6,6,12.16666667,0,0,6,7,6,12.14285714,0,24.30952381,12,12.1547619,9-12.9,0,12,12,1,11.1,0.6,2.02,Medium Risk,Graduate,0
1,Single,1,Regular,1,12,Economics,1,Daytime,1,1,India,13,IT Certification,14,Professional,5,Private Employee,5,Private Employee,1,0,No,0,No,1,0,Female,0,No,20,20-25,0,0,8,8,7,14.01428571,0,0,8,8,7,14.01428571,0,28.02857143,14,14.01428571,13+,0,16,14,0.875,12.7,3.7,-1.7,Medium Risk,Enrolled,0
1,Single,8,Quota,2,10,Physics,1,Daytime,1,1,India,1,No Schooling,14,Professional,5,Private Employee,11,Professional,1,1,Yes,0,No,1,0,Female,0,No,18,<20,0,0,6,15,2,10.33333333,3,0,6,13,3,13.33333333,0,23.66666667,5,11.83333333,9-12.9,0,12,5,0.416666667,12.7,3.7,-1.7,Medium Risk,Enrolled,0
1,Single,1,Regular,4,15,Psychology,1,Daytime,1,1,India,1,No Schooling,10,PhD,10,Nurse,11,Professional,1,0,No,0,No,1,0,Female,1,Yes,22,20-25,0,0,6,7,5,13.2,0,0,6,7,5,13.6,0,26.8,10,13.4,13+,0,12,10,0.833333333,12.4,0.5,1.79,Medium Risk,Graduate,0
1,Single,1,Regular,1,12,Economics,1,Daytime,1,1,India,22,Trade,27,Bachelor of Arts,10,Nurse,10,Technician,1,0,No,1,Yes,1,0,Female,0,No,20,20-25,0,0,7,7,6,15.4,0,0,7,7,6,15.4,0,30.8,12,15.4,13+,0,14,12,0.857142857,7.6,2.6,0.32,Medium Risk,Graduate,0
1,Single,8,Quota,4,12,Economics,1,Daytime,1,1,India,1,No Schooling,27,Bachelor of Arts,10,Nurse,10,Technician,1,0,No,0,No,1,0,Female,1,Yes,19,<20,0,0,7,7,7,13.38571429,0,0,8,8,8,15.925,0,29.31071429,15,14.65535714,13+,0,15,15,1,13.9,-0.3,0.79,Medium Risk,Graduate,0
1,Single,1,Regular,1,8,BioTech,1,Daytime,1,1,India,3,Middle,1,No Schooling,3,Teacher,5,Private Employee,1,0,No,1,Yes,1,0,Female,0,No,18,<20,0,0,6,13,6,10.85714286,0,0,6,10,4,11,0,21.85714286,10,10.92857143,9-12.9,0,12,10,0.833333333,15.5,2.8,-4.06,Medium Risk,Dropout,1
1,Single,8,Quota,2,9,Mathematics,1,Daytime,1,1,India,23,Specialized Training,27,Bachelor of Arts,7,Self-Employed,7,Doctor,0,0,No,0,No,1,0,Female,0,No,18,<20,0,0,5,11,5,11.33333333,0,0,5,8,5,12,0,23.33333333,10,11.66666667,9-12.9,0,10,10,1,13.9,-0.3,0.79,Medium Risk,Graduate,0
1,Single,1,Regular,4,6,Electronics Engg,1,Daytime,1,1,India,22,Trade,1,No Schooling,10,Nurse,10,Technician,1,0,No,0,No,1,0,Female,1,Yes,19,<20,0,0,5,7,4,14.5,0,0,5,5,5,13.6,0,28.1,9,14.05,13+,0,10,9,0.9,10.8,1.4,1.74,Medium Risk,Graduate,0
1,Single,1,Regular,2,5,Electrical Engg,1,Daytime,1,1,India,13,IT Certification,28,Bachelor of Science,10,Nurse,10,Technician,1,0,No,0,No,1,0,Female,1,Yes,19,<20,0,0,6,6,6,14.16666667,0,0,6,8,6,12.375,0,26.54166667,12,13.27083333,13+,0,12,12,1,10.8,1.4,1.74,Medium Risk,Graduate,0
1,Single,8,Quota,1,3,Mechanical Engg,0,Evening,1,1,India,19,Postgraduate,24,Short Courses,1,Housewife,1,Worker,0,0,No,0,No,1,0,Female,0,No,24,20-25,0,0,6,7,6,12.83333333,0,0,6,8,6,12,0,24.83333333,12,12.41666667,9-12.9,0,12,12,1,7.6,2.6,0.32,Medium Risk,Graduate,0
1,Single,1,Regular,1,10,Physics,1,Daytime,1,1,India,22,Trade,27,Bachelor of Arts,5,Private Employee,5,Private Employee,0,0,No,0,No,1,0,Female,0,No,21,20-25,0,0,6,7,6,13.33333333,0,0,6,6,6,14.5,0,27.83333333,12,13.91666667,13+,0,12,12,1,10.8,1.4,1.74,Medium Risk,Graduate,0
1,Single,1,Regular,1,10,Physics,1,Daytime,1,1,India,1,No Schooling,1,No Schooling,4,Government Employee,4,Government Employee,1,0,No,0,No,1,0,Female,1,Yes,20,20-25,0,0,6,7,6,13.66666667,0,0,6,7,6,14.57142857,0,28.23809524,12,14.11904762,13+,0,12,12,1,11.1,0.6,2.02,Medium Risk,Graduate,0
1,Single,12,Evening Program,1,11,Chemistry,1,Daytime,1,1,India,13,IT Certification,14,Professional,5,Private Employee,8,Lawyer,0,0,No,1,Yes,0,0,Female,1,Yes,28,26-30,0,0,6,6,6,10.83333333,0,0,6,7,5,11,0,21.83333333,11,10.91666667,9-12.9,0,12,11,0.916666667,13.9,-0.3,0.79,Medium Risk,Dropout,1
1,Single,1,Regular,2,16,Sociology,1,Daytime,1,1,India,22,Trade,14,Professional,10,Nurse,9,Accountant,1,0,No,0,No,1,0,Female,0,No,21,20-25,0,0,6,7,6,13.42857143,0,0,6,8,6,13.14285714,0,26.57142857,12,13.28571429,13+,0,12,12,1,7.6,2.6,0.32,Medium Risk,Graduate,0
1,Single,1,Regular,1,12,Economics,1,Daytime,1,1,India,22,Trade,28,Bachelor of Science,29,Technical Staff,35,Retailer,1,0,No,1,Yes,1,1,Male,0,No,20,20-25,0,0,7,7,7,12.40142857,0,0,8,10,6,11.80833333,0,24.2097619,13,12.10488095,9-12.9,0,15,13,0.866666667,11.1,0.6,2.02,Medium Risk,Enrolled,0
1,Single,13,Day Program,1,4,Civil Engg,1,Daytime,1,1,India,3,Middle,2,Primary,3,Teacher,7,Doctor,0,0,No,0,No,0,1,Male,0,No,36,>30,0,0,6,8,0,0,0,0,6,10,0,0,0,0,0,0,<5,0,12,0,0,16.2,0.3,-0.92,Medium Risk,Dropout,1
2,Married,12,Evening Program,1,17,Other,0,Evening,1,1,India,22,Trade,27,Bachelor of Arts,10,Nurse,10,Technician,0,0,No,0,No,0,1,Male,0,No,42,>30,0,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,<5,0,9,0,0,12.7,3.7,-1.7,Medium Risk,Dropout,1
2,Married,12,Evening Program,1,17,Other,0,Evening,1,1,India,22,Trade,27,Bachelor of Arts,10,Nurse,8,Lawyer,0,0,No,0,No,1,1,Male,0,No,47,>30,0,0,5,9,4,11.5,0,0,5,6,5,11.6,1,23.1,9,11.55,9-12.9,0,10,9,0.9,7.6,2.6,0.32,Medium Risk,Dropout,1
1,Single,12,Evening Program,1,7,Chemical Engg,1,Daytime,1,1,India,1,No Schooling,28,Bachelor of Science,5,Private Employee,8,Lawyer,0,0,No,0,No,0,1,Male,0,No,25,20-25,0,0,5,8,0,0,0,0,5,5,0,0,0,0,0,0,<5,0,10,0,0,9.4,-0.8,-3.12,High Risk,Dropout,1
1,Single,12,Evening Program,1,14,English,1,Daytime,9,1,India,1,No Schooling,27,Bachelor of Arts,4,Government Employee,6,Engineer,0,0,No,0,No,1,1,Male,1,Yes,25,20-25,0,0,6,8,6,14.14285714,0,0,6,6,6,13.5,0,27.64285714,12,13.82142857,13+,0,12,12,1,15.5,2.8,-4.06,Medium Risk,Graduate,0
2,Married,12,Evening Program,1,3,Mechanical Engg,0,Evening,12,1,India,13,IT Certification,27,Bachelor of Arts,7,Self-Employed,9,Accountant,0,0,No,0,No,1,1,Male,0,No,48,>30,0,0,6,6,0,0,0,0,5,6,0,0,0,0,0,0,<5,0,11,0,0,12.4,0.5,1.79,Medium Risk,Dropout,1
1,Single,14,Scholarship,1,17,Other,0,Evening,1,1,India,23,Specialized Training,28,Bachelor of Science,10,Nurse,8,Lawyer,0,0,No,0,No,1,1,Male,1,Yes,32,>30,0,5,10,12,10,13.8,0,5,10,10,10,12.8,0,26.6,20,13.3,13+,10,20,20,1,10.8,1.4,1.74,Medium Risk,Graduate,0
1,Single,4,Transfer,1,17,Other,0,Evening,15,1,India,23,Specialized Training,28,Bachelor of Science,10,Nurse,8,Lawyer,0,0,No,0,No,1,1,Male,0,No,38,>30,0,10,10,10,10,13.6,0,5,10,10,5,13.6,0,27.2,15,13.6,13+,15,20,15,0.75,8.9,1.4,3.51,Low Risk,Dropout,1
1,Single,4,Transfer,1,10,Physics,1,Daytime,15,1,India,22,Trade,27,Bachelor of Arts,6,Business,6,Engineer,0,0,No,0,No,1,1,Male,0,No,37,>30,0,11,16,23,15,11.73333333,0,6,11,17,9,11.88888889,0,23.62222222,24,11.81111111,9-12.9,17,27,24,0.888888889,15.5,2.8,-4.06,Medium Risk,Graduate,0
1,Single,12,Evening Program,2,9,Mathematics,1,Daytime,1,1,India,22,Trade,27,Bachelor of Arts,10,Nurse,10,Technician,0,0,No,0,No,0,1,Male,0,No,26,26-30,0,0,5,8,1,10,0,0,5,9,1,10,0,20,2,10,9-12.9,0,10,2,0.2,10.8,1.4,1.74,Medium Risk,Dropout,1
1,Single,15,Reserved Category,1,6,Electronics Engg,1,Daytime,14,1,India,3,Middle,5,High School,3,Teacher,3,Teacher,0,0,No,0,No,1,1,Male,0,No,23,20-25,0,0,6,19,0,0,0,0,6,6,0,0,0,0,0,0,<5,0,12,0,0,13.9,-0.3,0.79,Medium Risk,Dropout,1
1,Single,15,Reserved Category,1,4,Civil Engg,1,Daytime,14,1,India,23,Specialized Training,14,Professional,4,Government Employee,6,Engineer,0,0,No,0,No,1,1,Male,0,No,23,20-25,0,0,6,6,0,0,0,0,6,8,0,0,0,0,0,0,<5,0,12,0,0,15.5,2.8,-4.06,Medium Risk,Enrolled,0
1,Single,15,Reserved Category,1,4,Civil Engg,1,Daytime,14,1,India,2,Primary,3,Middle,10,Nurse,7,Doctor,0,0,No,0,No,1,1,Male,0,No,20,20-25,0,0,6,12,4,10.8,0,0,6,13,4,12,0,22.8,8,11.4,9-12.9,0,12,8,0.666666667,12.4,0.5,1.79,Medium Risk,Enrolled,0
1,Single,12,Evening Program,1,12,Economics,1,Daytime,4,1,India,3,Middle,28,Bachelor of Science,4,Government Employee,8,Lawyer,1,0,No,0,No,1,1,Male,0,No,26,26-30,0,2,7,8,6,13.04666667,0,2,8,10,7,13.30625,0,26.35291667,13,13.17645833,13+,4,15,13,0.866666667,11.1,0.6,2.02,Medium Risk,Dropout,1
1,Single,14,Scholarship,1,3,Mechanical Engg,0,Evening,1,1,India,22,Trade,27,Bachelor of Arts,10,Nurse,6,Engineer,0,0,No,0,No,1,0,Female,0,No,45,>30,0,5,9,13,8,11,0,3,7,10,6,10.83333333,0,21.83333333,14,10.91666667,9-12.9,8,16,14,0.875,12.7,3.7,-1.7,Medium Risk,Enrolled,0
1,Single,12,Evening Program,1,3,Mechanical Engg,0,Evening,12,1,India,22,Trade,27,Bachelor of Arts,6,Business,6,Engineer,1,0,No,0,No,1,0,Female,1,Yes,26,26-30,0,0,6,10,3,12.33333333,0,0,6,14,3,11.66666667,0,24,6,12,9-12.9,0,12,6,0.5,7.6,2.6,0.32,Medium Risk,Enrolled,0
1,Single,14,Scholarship,1,3,Mechanical Engg,0,Evening,3,1,India,7,Diploma,7,Diploma,12,Technician,12,Self-Employed,0,0,No,0,No,1,0,Female,0,No,26,26-30,0,8,11,16,10,11.8,0,3,7,7,7,13.28571429,0,25.08571429,17,12.54285714,9-12.9,11,18,17,0.944444444,7.6,2.6,0.32,Medium Risk,Graduate,0
1,Single,12,Evening Program,1,17,Other,0,Evening,1,1,India,22,Trade,27,Bachelor of Arts,10,Nurse,10,Technician,0,0,No,0,No,1,0,Female,0,No,25,20-25,0,0,5,8,3,11,0,0,5,8,3,11.25,0,22.25,6,11.125,9-12.9,0,10,6,0.6,10.8,1.4,1.74,Medium Risk,Enrolled,0
1,Single,7,Merit-Based,4,12,Economics,1,Daytime,1,1,India,1,No Schooling,1,No Schooling,5,Private Employee,5,Private Employee,1,0,No,0,No,1,0,Female,0,No,18,<20,0,0,8,8,8,13.11,0,0,8,8,8,13.11,0,26.22,16,13.11,13+,0,16,16,1,9.4,-0.8,-3.12,High Risk,Graduate,0
